"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"Overridable";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/Overridable";"";"boolean";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualTermAmount";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ActualTermAmount";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ChargeGroup";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ChargeGroup";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideReason";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideReason";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CoverableName";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/CoverableName";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAdjRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideAdjRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ExpirationDate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ExpirationDate";"";"dateTime";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideBaseRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideBaseRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideTermAmount";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideTermAmount";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAmount";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/StandardAmount";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAmountBilling";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/StandardAmountBilling";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardTermAmount";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/StandardTermAmount";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardAdjRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/StandardAdjRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ChargePattern";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ChargePattern";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAmountBilling";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideAmountBilling";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualAdjRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ActualAdjRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ActualBaseRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/ActualBaseRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"OverrideAmount";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/OverrideAmount";"";"string";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StandardBaseRate";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/StandardBaseRate";"";"decimal";"";"CostModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/CostModel.xsd/Cost/action";"";"decimal";"";"CostModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"CostModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CovTerm";"";"Interface/Code";"/gxmodel/CovTermModel.xsd/CovTerm";"";"CovTerm";"";"CovTermModel.xsd";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"CovTermModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.covtermmodel";""
"PatternCode";"";"Interface/Code";"/gxmodel/CovTermModel.xsd/CovTerm/PatternCode";"";"string";"";"CovTermModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ValueTypeName";"";"Interface/Code";"/gxmodel/CovTermModel.xsd/CovTerm/ValueTypeName";"";"string";"";"CovTermModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DisplayValue";"";"Interface/Code";"/gxmodel/CovTermModel.xsd/CovTerm/DisplayValue";"";"string";"";"CovTermModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/CovTermModel.xsd/CovTerm/action";"";"string";"";"CovTermModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"CovTermModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CovTermPattern";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern";"";"CovTermPattern";"";"CovTermPatternModel.xsd";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.covtermpatternmodel";""
"Required";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/Required";"";"boolean";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"RefCode";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/RefCode";"";"string";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Priority";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/Priority";"";"int";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PublicID";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/PublicID";"";"string";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Name";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/Name";"";"string";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/Description";"";"string";"";"CovTermPatternModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/CovTermPatternModel.xsd/CovTermPattern/action";"";"string";"";"CovTermPatternModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"CovTermPatternModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Document";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document";"";"Document";"";"DocumentModel.xsd";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.documentmodel";""
"MimeType";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/MimeType";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Language";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Language";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PublicID";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/PublicID";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DocumentIdentifier";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/DocumentIdentifier";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Section";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Section";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Description";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DMS";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/DMS";"";"boolean";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LoadCommandID";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/LoadCommandID";"";"long";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Inbound";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Inbound";"";"boolean";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Name";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Name";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"SecurityType";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/SecurityType";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Recipient";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Recipient";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Author";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/Author";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"DocUID";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/DocUID";"";"string";"";"DocumentModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/DocumentModel.xsd/Document/action";"";"string";"";"DocumentModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"DocumentModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Job";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job";"";"Job";"";"JobModel.xsd";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.jobmodel";""
"Description";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Description";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Subtype";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Subtype";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Underwriter";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Underwriter";"";"/gxmodel/JobModel.xsd/Job/Underwriter";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.jobmodel";""
"PublicID";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Underwriter/PublicID";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CreateTime";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/CreateTime";"";"dateTime";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Policy";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Policy";"";"/gxmodel/JobModel.xsd/Job/Policy";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.jobmodel";""
"Account";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Policy/Account";"";"/gxmodel/JobModel.xsd/Job/Policy/Account";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.jobmodel";""
"AccountNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Policy/Account/AccountNumber";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PublicID";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Policy/Account/PublicID";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ProductCode";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/Policy/ProductCode";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"JobNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/JobNumber";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LatestPeriod";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/LatestPeriod";"";"/gxmodel/JobModel.xsd/Job/LatestPeriod";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.jobmodel";""
"TermNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/LatestPeriod/TermNumber";"";"int";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/LatestPeriod/PolicyNumber";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Status";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/LatestPeriod/Status";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/JobModel.xsd/Job/action";"";"string";"";"JobModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PublicID";"";"Interface/Code";"/gxmodel/JobModel.xsd/Underwriter/PublicID";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"TermNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/LatestPeriod/TermNumber";"";"int";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PolicyNumber";"";"Interface/Code";"/gxmodel/JobModel.xsd/LatestPeriod/PolicyNumber";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Status";"";"Interface/Code";"/gxmodel/JobModel.xsd/LatestPeriod/Status";"";"string";"";"JobModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"JobModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Modifier";"";"Interface/Code";"/gxmodel/ModifierModel.xsd/Modifier";"";"Modifier";"";"ModifierModel.xsd";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"ModifierModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.modifiermodel";""
"PatternCode";"";"Interface/Code";"/gxmodel/ModifierModel.xsd/Modifier/PatternCode";"";"string";"";"ModifierModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ModifierModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"RateModifier";"";"Interface/Code";"/gxmodel/ModifierModel.xsd/Modifier/RateModifier";"";"decimal";"";"ModifierModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ModifierModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
