"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"parameters";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output/parameters";"";"retrievePolicyResponse";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/CCPolicySearchIntegration";""
"return";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output/parameters/return";"";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output/parameters/return";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/CCPolicySearchIntegration";""
"Envelope";"";"Interface/Code";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output/parameters/return/Envelope";"";"/pc1000/CCPolicySearchIntegration.wsdl/CCPolicySearchIntegrationPortType/retrievePolicy/Output/parameters/return/Envelope";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"CCPolicySearchIntegration.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://guidewire.com/pc/ccintegration";""
"claimExceedsThreshold";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold";"";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"claimExceedsThreshold/Input";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input";"";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"claimExceedsThreshold/Output";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Output";"";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Output";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"parameters";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input/parameters";"";"claimExceedsThreshold";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/ClaimToPolicySystemNotificationAPI";""
"policyNumber";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input/parameters/policyNumber";"";"string";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"transactionId";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input/parameters/transactionId";"";"string";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"lossDate";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input/parameters/lossDate";"";"dateTime";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"grossTotalIncurred";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Input/parameters/grossTotalIncurred";"";"string";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"parameters";"";"Interface/Code";"/pc1000/ClaimToPolicySystemNotificationAPI.wsdl/ClaimToPolicySystemNotificationAPIPortType/claimExceedsThreshold/Output/parameters";"";"claimExceedsThresholdResponse";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"ClaimToPolicySystemNotificationAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/ClaimToPolicySystemNotificationAPI";""
"findPolicyLocationsWithinBoundingBox";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox";"";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"findPolicyLocationsWithinBoundingBox/Input";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input";"";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"findPolicyLocationsWithinBoundingBox/Output";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output";"";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"";"";"";"";""
"parameters";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters";"";"findPolicyLocationsWithinBoundingBox";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/PolicyLocationSearchAPI";""
"productCodes";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/productCodes";"";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/productCodes";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/PolicyLocationSearchAPI";""
"Entry";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/productCodes/Entry";"";"string";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"effDate";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/effDate";"";"dateTime";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"count";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/count";"";"int";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"topLeftLat";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/topLeftLat";"";"decimal";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"start";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/start";"";"int";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"1(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"refCon";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/refCon";"";"string";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"topLeftLong";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/topLeftLong";"";"decimal";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"bottomRightLong";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/bottomRightLong";"";"decimal";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"bottomRightLat";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Input/parameters/bottomRightLat";"";"decimal";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"parameters";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters";"";"findPolicyLocationsWithinBoundingBoxResponse";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"min undef-max undef";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/PolicyLocationSearchAPI";""
"return";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return";"";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ws/gw/webservice/pc/pc1000/ccintegration/PolicyLocationSearchAPI";""
"Entry";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry";"";"PolicyLocationInfo";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"TotalInsuredValues";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/TotalInsuredValues";"";"MapEntry";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"Currency";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/TotalInsuredValues/Currency";"";"MapEntry";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Name";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/TotalInsuredValues/Name";"";"MapEntry";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Value";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/TotalInsuredValues/Value";"";"MapEntry";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PNIAddressFields";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields";"";"CCAddress";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"PolicyLocationSearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/ccintegration";""
"AddressBookUID";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressBookUID";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressLine1";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1Kanji";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressLine1Kanji";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressLine2";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2Kanji";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressLine2Kanji";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine3";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressLine3";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressType";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/AddressType";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/City";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/CityKanji";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Country";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/Country";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"County";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/County";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/Description";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"HTMID";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/HTMID";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"PostalCode";"";"Interface/Code";"/pc1000/PolicyLocationSearchAPI.wsdl/PolicyLocationSearchAPIPortType/findPolicyLocationsWithinBoundingBox/Output/parameters/return/Entry/PNIAddressFields/PostalCode";"";"CCAddress";"";"PolicySearchAPI.wsdl";"";"";"";"";"OPTIONAL";"";"";"";"";"";"";"";"PolicySearchAPI.wsdl";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
